Time,lowerlim,median,upperlim
1998-02-21 20:00:00,2.6716924262519296e-05,3.026494742388022e-05,3.2171928707818725e-05
1998-02-21 21:00:00,2.1976423950441035e-05,2.3997118033061807e-05,2.5103272361990227e-05
1998-02-21 22:00:00,1.841459767788237e-05,1.928413056723283e-05,1.978570464358433e-05
1998-02-21 23:00:00,6.250478100086036e-05,7.666259349609283e-05,8.396125592020822e-05
1998-02-22 00:00:00,0.0001940793711219139,0.0002471425917669096,0.00027423472062073045
1998-02-22 01:00:00,0.0003732265520415647,0.00047960851982142887,0.0005338820045891793
1998-02-22 02:00:00,0.0004471361316460145,0.0005740130094543728,0.000638499263092979
1998-02-22 03:00:00,0.00023061181920939377,0.0002937940991563616,0.0003259247507882477
1998-02-22 04:00:00,9.865339364836195e-05,0.00012281303276133498,0.00013508839261451716
1998-02-22 05:00:00,1.3474135881930138e-05,1.3683374521757978e-05,1.416585607496579e-05
1998-02-22 06:00:00,1.3493405082329059e-05,1.3699061154214268e-05,1.4174663604863992e-05
1998-02-22 07:00:00,1.351268290796184e-05,1.371475654584128e-05,1.4183480202797407e-05
1998-02-22 08:00:00,1.3563113945485726e-05,1.3758065475307824e-05,1.4213180706291801e-05
1998-02-22 09:00:00,1.3493356654221323e-05,1.3694846827099044e-05,1.4162326194934166e-05
1998-02-22 10:00:00,1.3454752561081262e-05,1.3659241702740985e-05,1.4132355574571385e-05
1998-02-22 11:00:00,1.3411775631245904e-05,1.3619762489513951e-05,1.4099458682863491e-05
1998-02-22 12:00:00,1.339995188572371e-05,1.3607896786148829e-05,1.408744566776196e-05
1998-02-22 13:00:00,1.3388136724090672e-05,1.359603979994359e-05,1.4075441677263712e-05
1998-02-22 14:00:00,1.337742549805121e-05,1.3585162228985966e-05,1.4064180531736525e-05
1998-02-22 15:00:00,1.336672284208973e-05,1.3574293361288233e-05,1.4052928396424137e-05
1998-02-22 16:00:00,1.3356028749456074e-05,1.3563433189833783e-05,1.4041685264087889e-05
1998-02-22 17:00:00,1.334534321317804e-05,1.3552581707739236e-05,1.403045112753354e-05
1998-02-22 18:00:00,1.3334666226505477e-05,1.3541738907943571e-05,1.4019225979522432e-05
1998-02-22 19:00:00,1.3323997782554998e-05,1.3530904783607813e-05,1.4008009812904733e-05
1998-02-22 20:00:00,1.3313337874487631e-05,1.3520079327715359e-05,1.3996802620486193e-05
1998-02-22 21:00:00,1.330268649550881e-05,1.3509262533382819e-05,1.3985604395028162e-05
1998-02-22 22:00:00,1.3292043638735152e-05,1.3498454393637998e-05,1.397441512946962e-05
1998-02-22 23:00:00,1.3281409297416503e-05,1.3487654901597513e-05,1.3963234816527505e-05
1998-02-23 00:00:00,1.3270783464669478e-05,1.3476864050289162e-05,1.3952063449096386e-05
1998-02-23 01:00:00,1.3260166133699515e-05,1.3466081832873973e-05,1.394090102002643e-05
1998-02-23 02:00:00,1.3249557297756454e-05,1.3455308242335335e-05,1.3929747522123392e-05
1998-02-23 03:00:00,1.3238956950001324e-05,1.3444543271834278e-05,1.3918602948237436e-05
1998-02-23 04:00:00,1.322836508363956e-05,1.3433786914487416e-05,1.3907467291307541e-05
1998-02-23 05:00:00,1.3217781691921005e-05,1.3423039163411368e-05,1.3896340544095055e-05
1998-02-23 06:00:00,1.3207206768006685e-05,1.3412300011633933e-05,1.3885222699538959e-05
1998-02-23 07:00:00,1.3196640305146446e-05,1.3401569452360548e-05,1.3874113750489415e-05
1998-02-23 08:00:00,1.3186082296545721e-05,1.339084747866342e-05,1.3863013689840998e-05
1998-02-23 09:00:00,1.3175532735498763e-05,1.3380134083703578e-05,1.385192251044387e-05
1998-02-23 10:00:00,1.316499161521101e-05,1.3369429260642045e-05,1.3840840205237016e-05
1998-02-23 11:00:00,1.3154724516306817e-05,1.3358968215781943e-05,1.3829944332941202e-05
1998-02-23 12:00:00,1.423778457301839e-05,1.431810938662063e-05,1.4552906919390663e-05
1998-02-23 13:00:00,1.5321977145504862e-05,1.5338271659813403e-05,1.5389714638219347e-05
1998-02-23 14:00:00,1.6824195552848684e-05,1.732709528205898e-05,1.7633909496037685e-05
1998-02-23 15:00:00,1.544232373359568e-05,1.5505450941868053e-05,1.5581472383358133e-05
1998-02-23 16:00:00,3.452770167035767e-05,4.04367114022304e-05,4.352807535473654e-05
1998-02-23 17:00:00,6.861447903400129e-05,8.497742858402333e-05,9.346636446957346e-05
1998-02-23 18:00:00,0.00012342691239676434,0.00015661266112822086,0.00017378904790375438
1998-02-23 19:00:00,0.00011357226276861748,0.00014375146731378593,0.00015938276404913842
1998-02-23 20:00:00,6.392985660811635e-05,7.887653723772076e-05,8.663847470734356e-05
1998-02-23 21:00:00,2.886065687920653e-05,3.304587714098455e-05,3.524876174366191e-05
1998-02-23 22:00:00,1.3181216135551212e-05,1.3367681038488412e-05,1.3804065694146219e-05
1998-02-23 23:00:00,1.302872209483219e-05,1.3231043486437595e-05,1.369757456393117e-05
1998-02-24 00:00:00,1.3018298438405297e-05,1.3220457951682564e-05,1.3686615754116006e-05
1998-02-24 01:00:00,1.3007883122018172e-05,1.3209880886463285e-05,1.3675665712531426e-05
1998-02-24 02:00:00,3.530084917354997e-05,4.139671927894022e-05,4.457301347751165e-05
1998-02-24 03:00:00,5.8294313972695514e-05,7.138253645814714e-05,7.816209444814989e-05
1998-02-24 04:00:00,0.00010302339558051842,0.00012969686289781126,0.00014347438750582028
1998-02-24 05:00:00,6.257625954687852e-05,7.702054013106256e-05,8.450848181139296e-05
1998-02-24 06:00:00,3.8600187826016665e-05,4.5751518892017586e-05,4.9479342363579556e-05
1998-02-24 07:00:00,1.606057752160467e-05,1.6370527265482236e-05,1.6574003517808336e-05
1998-02-24 08:00:00,1.5952809508497462e-05,1.6234373076677906e-05,1.642340698023699e-05
1998-02-24 09:00:00,1.774414867597102e-05,1.8593414561880134e-05,1.9079132475240103e-05
1998-02-24 10:00:00,1.8557571481262688e-05,1.9665759650104613e-05,2.0286645101934526e-05
1998-02-24 11:00:00,1.8804927702491515e-05,1.9992352039220862e-05,2.065422481061926e-05
1998-02-24 12:00:00,1.6401559426390023e-05,1.68364343924783e-05,1.7105006791921802e-05
1998-02-24 13:00:00,1.638197284198059e-05,1.681162264457132e-05,1.707699531731437e-05
1998-02-24 14:00:00,1.746439276185428e-05,1.823615092689565e-05,1.86800027706831e-05
1998-02-24 15:00:00,2.1264041051970798e-05,2.3227134235460976e-05,2.429239368238826e-05
1998-02-24 16:00:00,2.255574529341287e-05,2.4921527036690854e-05,2.6196228217730383e-05
1998-02-24 17:00:00,2.515242114625322e-05,2.8326025008094024e-05,3.0021043837919534e-05
1998-02-24 18:00:00,2.6466065995836502e-05,3.0042745853901347e-05,3.1946281655149855e-05
1998-02-24 19:00:00,2.2025542502072084e-05,2.4227616083219797e-05,2.541568451987596e-05
1998-02-24 20:00:00,1.7997828629745956e-05,1.8950533671238192e-05,1.948764278116795e-05
1998-02-24 21:00:00,1.5310607611017934e-05,1.5432373510145394e-05,1.5536760979996714e-05
1998-02-24 22:00:00,1.4235302427642664e-05,1.4273646115576085e-05,1.4425123771040012e-05
1998-02-24 23:00:00,1.3403785069322599e-05,1.3533127886035621e-05,1.3858571655942713e-05
1998-02-25 00:00:00,1.2952120696799219e-05,1.3130288432538148e-05,1.3549051899959721e-05
1998-02-25 01:00:00,1.276040025985914e-05,1.2958554645288653e-05,1.3415477029221635e-05
1998-02-25 02:00:00,1.2750191288635193e-05,1.2948187130124917e-05,1.340474392801383e-05
1998-02-25 03:00:00,1.2739990485588494e-05,1.2937827910103111e-05,1.3394019414381121e-05
1998-02-25 04:00:00,1.2729797844235336e-05,1.2927476978473076e-05,1.3383303481528941e-05
1998-02-25 05:00:00,1.2719613358003201e-05,1.2917134328662297e-05,1.337259612261832e-05
1998-02-25 06:00:00,1.2709437020408388e-05,1.2906799954053843e-05,1.3361897330677053e-05
1998-02-25 07:00:00,1.2700145666182877e-05,1.2897252568395662e-05,1.3351798635097036e-05
1998-02-25 08:00:00,1.2690882857636454e-05,1.2887731570306064e-05,1.3341722260737563e-05
1998-02-25 09:00:00,1.2682528665568104e-05,1.2879018547413727e-05,1.333226191989511e-05
1998-02-25 10:00:00,1.2686175731070183e-05,1.2880966647180863e-05,1.3330904946318972e-05
1998-02-25 11:00:00,1.2690649759468922e-05,1.288365020633329e-05,1.3330108920865372e-05
1998-02-25 12:00:00,1.2710537812629063e-05,1.2900025758536292e-05,1.3339718590011412e-05
1998-02-25 13:00:00,1.2669414097402093e-05,1.2862210740509448e-05,1.3308155448372956e-05
1998-02-25 14:00:00,1.2643798978629077e-05,1.2838171700267097e-05,1.3287061791257525e-05
1998-02-25 15:00:00,1.2618215596171822e-05,1.2814161875244372e-05,1.3265992590572041e-05
1998-02-25 16:00:00,1.2608120387058719e-05,1.2803909889216575e-05,1.32553790928025e-05
1998-02-25 17:00:00,1.2598033255128982e-05,1.279366610578252e-05,1.3244774086995648e-05
1998-02-25 18:00:00,1.258795419394332e-05,1.2783430518458507e-05,1.3234177566312512e-05
1998-02-25 19:00:00,1.2577883197018026e-05,1.2773203120627605e-05,1.3223589523958525e-05
1998-02-25 20:00:00,1.2567820257913809e-05,1.2762983905806112e-05,1.3213009953183531e-05
1998-02-25 21:00:00,1.2557765370146968e-05,1.2752772867332693e-05,1.3202438847148557e-05
1998-02-25 22:00:00,1.2547718527322616e-05,1.274256999876805e-05,1.3191876199147857e-05
1998-02-25 23:00:00,1.2537679722957052e-05,1.2732375293539666e-05,1.3181322002342455e-05
1998-02-26 00:00:00,1.252764895065539e-05,1.2722188745119431e-05,1.3170776250071015e-05
1998-02-26 01:00:00,1.2517626203978339e-05,1.271201034697923e-05,1.3160238935450153e-05
1998-02-26 02:00:00,1.2507611476531011e-05,1.2701840092590957e-05,1.3149710051818531e-05
1998-02-26 03:00:00,1.2497604761829706e-05,1.2691677975426497e-05,1.3139189592381585e-05
1998-02-26 04:00:00,1.2487606053523948e-05,1.268152398895774e-05,1.3128677550433565e-05
1998-02-26 05:00:00,1.2477615345130034e-05,1.2671378126745394e-05,1.3118173919224319e-05
1998-02-26 06:00:00,1.2467632630341897e-05,1.2661240382261345e-05,1.3107678692003688e-05
1998-02-26 07:00:00,1.2457657902720244e-05,1.2651110748977485e-05,1.3097191862110336e-05
1998-02-26 08:00:00,1.244769115587019e-05,1.2640989220410112e-05,1.3086713422749697e-05
1998-02-26 09:00:00,1.2437732383441258e-05,1.2630875790119932e-05,1.3076243367216023e-05
1998-02-26 10:00:00,1.2427781578994158e-05,1.2620770451578832e-05,1.3065781688847978e-05
1998-02-26 11:00:00,1.2420034221106576e-05,1.261262194637458e-05,1.305680688478253e-05
1998-02-26 12:00:00,1.2412355665601883e-05,1.260453552636742e-05,1.3047881415189932e-05
1998-02-26 13:00:00,1.2774581615099998e-05,1.2925028698240322e-05,1.3288605657118739e-05
1998-02-26 14:00:00,1.3210035673266489e-05,1.3310549924595354e-05,1.3578711317510581e-05
1998-02-26 15:00:00,1.4016659313309873e-05,1.4025773780268032e-05,1.4119318961685458e-05
1998-02-26 16:00:00,1.358956935977538e-05,1.3645060467100184e-05,1.3827184305187473e-05
1998-02-26 17:00:00,1.3217988349688592e-05,1.3313752414968615e-05,1.3572724508158549e-05
1998-02-26 18:00:00,1.3077464105123839e-05,1.318764196373751e-05,1.3474109125330188e-05
1998-02-26 19:00:00,1.269769571967612e-05,1.2849108375941478e-05,1.3214219812012746e-05
1998-02-26 20:00:00,1.2507513071015589e-05,1.2678952607706211e-05,1.3082224772196055e-05
1998-02-26 21:00:00,1.2330707819169281e-05,1.2520674452521847e-05,1.2959247662308775e-05
1998-02-26 22:00:00,1.2308991114551305e-05,1.2500135195216388e-05,1.29408925305885e-05
1998-02-26 23:00:00,1.2299143315841477e-05,1.2490134462327444e-05,1.293053914692699e-05
1998-02-27 00:00:00,1.2289303396340046e-05,1.2480141730993067e-05,1.2920194047083555e-05
1998-02-27 01:00:00,1.2279471349785355e-05,1.2470156994818373e-05,1.290985722439686e-05
1998-02-27 02:00:00,1.2269647169782517e-05,1.2460180247452888e-05,1.2899528672249973e-05
1998-02-27 03:00:00,1.2259830850114285e-05,1.2450211482501725e-05,1.2889208383981555e-05
1998-02-27 04:00:00,1.225002238447459e-05,1.2440250693525595e-05,1.2878896353019087e-05
1998-02-27 05:00:00,1.224022176655737e-05,1.2430297874174018e-05,1.2868592572745641e-05
1998-02-27 06:00:00,1.2230428990100961e-05,1.2420353018052112e-05,1.2858297036544286e-05
1998-02-27 07:00:00,1.2220644048799301e-05,1.2410416118853811e-05,1.2848009737798095e-05
1998-02-27 08:00:00,1.221086693643514e-05,1.2400487170095412e-05,1.2837730670023362e-05
1998-02-27 09:00:00,1.2201097646702409e-05,1.2390566165515257e-05,1.2827459826514343e-05
1998-02-27 10:00:00,1.2191336173339451e-05,1.2380653098762872e-05,1.2817197200742926e-05
1998-02-27 11:00:00,1.2181582510129019e-05,1.2370747963398964e-05,1.280694278609218e-05
1998-02-27 12:00:00,1.2171836650809453e-05,1.2360850753117463e-05,1.2796696576078405e-05
1998-02-27 13:00:00,1.2162098589074689e-05,1.2350961461612308e-05,1.278645856404026e-05
1998-02-27 14:00:00,1.2152368318796293e-05,1.234108008248861e-05,1.2776228743494045e-05
1998-02-27 15:00:00,1.2142645833668198e-05,1.2331206609440305e-05,1.276600710782283e-05
1998-02-27 16:00:00,1.2132931127428748e-05,1.2321341036161326e-05,1.2755793650542913e-05
1998-02-27 17:00:00,1.2123224193949511e-05,1.2311483356345605e-05,1.2745588365037364e-05
1998-02-27 18:00:00,1.2113525026924421e-05,1.2301633563598262e-05,1.2735391244778072e-05
1998-02-27 19:00:00,1.2103833620225047e-05,1.2291791651657634e-05,1.2725202283281335e-05
1998-02-27 20:00:00,1.2094149967545321e-05,1.2281957614217659e-05,1.271502147401904e-05
1998-02-27 21:00:00,1.2084474062712403e-05,1.2272131445016676e-05,1.270484881037426e-05
1998-02-27 22:00:00,1.2074805899553454e-05,1.2262313137659803e-05,1.2694684285952108e-05
1998-02-27 23:00:00,1.2065145471851225e-05,1.2252502685929792e-05,1.2684527894180066e-05
1998-02-28 00:00:00,1.2055492773477284e-05,1.2242700083520573e-05,1.267437962853002e-05
1998-02-28 01:00:00,1.2045847798125564e-05,1.2232905324170491e-05,1.266423948251827e-05
1998-02-28 02:00:00,1.2036210539712046e-05,1.2223118401573481e-05,1.2654107449661112e-05
1998-02-28 03:00:00,1.2026580992019477e-05,1.2213339309467882e-05,1.2643983523430437e-05
1998-02-28 04:00:00,1.2016959148919427e-05,1.2203568041592039e-05,1.2633867697386948e-05
1998-02-28 05:00:00,1.2007345004194649e-05,1.2193804591684294e-05,1.2623759965046945e-05
1998-02-28 06:00:00,1.1997738551716709e-05,1.2184048953527398e-05,1.2613660319882314e-05
1998-02-28 07:00:00,1.1988139785312768e-05,1.2174301120770873e-05,1.2603568755453766e-05
1998-02-28 08:00:00,1.1978548698854398e-05,1.2164561087286295e-05,1.2593485265322003e-05
1998-02-28 09:00:00,1.1968965286213162e-05,1.2154828846723181e-05,1.2583409842958915e-05
1998-02-28 10:00:00,1.1959389541171818e-05,1.2145104392908698e-05,1.257334248196962e-05
1998-02-28 11:00:00,1.1949821457646338e-05,1.2135387719625592e-05,1.256328317587041e-05
1998-02-28 12:00:00,1.1940261029508293e-05,1.2125678820612207e-05,1.2553231918266406e-05
1998-02-28 13:00:00,1.193070825067366e-05,1.2115977689695706e-05,1.2543188702629494e-05
1998-02-28 14:00:00,1.1921163114925194e-05,1.2106284320570018e-05,1.2533153522609198e-05
1998-02-28 15:00:00,1.1911625616178867e-05,1.2096598707106716e-05,1.2523126371721817e-05
1998-02-28 16:00:00,1.190209574839507e-05,1.2086920843044141e-05,1.2513107243572464e-05
1998-02-28 17:00:00,1.1892573505356553e-05,1.2077250722253863e-05,1.250309613167744e-05
1998-02-28 18:00:00,1.188305888106811e-05,1.2067588338474222e-05,1.2493093029730673e-05
1998-02-28 19:00:00,1.1873551869356902e-05,1.2057933685532381e-05,1.2483097931248467e-05
1998-02-28 20:00:00,1.1864052464138909e-05,1.2048286757211091e-05,1.2473110829835932e-05
1998-02-28 21:00:00,1.1854560659374514e-05,1.203864754742633e-05,1.2463131719098186e-05
1998-02-28 22:00:00,1.1845076448979697e-05,1.2029016049872031e-05,1.2453160592684754e-05
1998-02-28 23:00:00,1.1835599826781619e-05,1.2019392258464169e-05,1.2443197444111932e-05
1998-03-01 00:00:00,1.1826130786829481e-05,1.200977616702991e-05,1.2433242267073652e-05
1998-03-01 01:00:00,1.1816669322994856e-05,1.2000167769396413e-05,1.2423295055175033e-05
1998-03-01 02:00:00,1.1807215429238127e-05,1.1990567059390836e-05,1.2413355802021187e-05
1998-03-01 03:00:00,1.1797769099475276e-05,1.1980974030884749e-05,1.240342450126164e-05
1998-03-01 04:00:00,1.1788330327666685e-05,1.1971388677705314e-05,1.2393501146501508e-05
1998-03-01 05:00:00,1.1778899107772746e-05,1.1961810993768507e-05,1.2383585731434722e-05
1998-03-01 06:00:00,1.176947543375384e-05,1.195224097285708e-05,1.2373678249710808e-05
1998-03-01 07:00:00,1.176005929952595e-05,1.1942678608887012e-05,1.236377869493488e-05
1998-03-01 08:00:00,1.175165851045389e-05,1.1934017150699477e-05,1.2354562580628671e-05
1998-03-01 09:00:00,1.1958089370521374e-05,1.2115878693842075e-05,1.248958919572414e-05
1998-03-01 10:00:00,1.2623426576693793e-05,1.2704853343216504e-05,1.2933032476156963e-05
1998-03-01 11:00:00,1.3491677191026892e-05,1.351185839924232e-05,1.352626287428691e-05
1998-03-01 12:00:00,1.3854254947838938e-05,1.3927893984360053e-05,1.400479712832435e-05
1998-03-01 13:00:00,1.2893828482778209e-05,1.2941154684239334e-05,1.3104159213866206e-05
1998-03-01 14:00:00,1.219748604368269e-05,1.2322272423751719e-05,1.2632778481203465e-05
1998-03-01 15:00:00,1.1709212450553422e-05,1.1887918400133424e-05,1.2301105745327633e-05
1998-03-01 16:00:00,1.1681611011653009e-05,1.1862243131317609e-05,1.227903456915838e-05
1998-03-01 17:00:00,1.166684215069244e-05,1.1847945305795847e-05,1.2265573695004534e-05
1998-03-01 18:00:00,1.1656977729712637e-05,1.1837996213812143e-05,1.2255404961525329e-05
1998-03-01 19:00:00,1.1647651604196341e-05,1.1828525256541858e-05,1.2245600037008587e-05
1998-03-01 20:00:00,1.1638332940488993e-05,1.1819061876898604e-05,1.2235802957416554e-05
1998-03-01 21:00:00,1.1629021732550982e-05,1.1809606068842766e-05,1.2226013716398754e-05
1998-03-01 22:00:00,1.161971797443151e-05,1.1800157826379138e-05,1.221623230778235e-05
1998-03-01 23:00:00,1.1610421660179782e-05,1.1790717143334885e-05,1.2206458725216862e-05
1998-03-02 00:00:00,1.1601132783889413e-05,1.178128401375921e-05,1.2196692962485045e-05
1998-03-02 01:00:00,1.1591851339520788e-05,1.177185843156809e-05,1.218693501332524e-05
1998-03-02 02:00:00,1.1582577321167521e-05,1.1762440390766321e-05,1.217718487147579e-05
1998-03-02 03:00:00,1.1573310722923226e-05,1.1753029885225475e-05,1.2167442530675033e-05
1998-03-02 04:00:00,1.1564051538792697e-05,1.174362690903916e-05,1.2157707984705725e-05
1998-03-02 05:00:00,1.155479976286955e-05,1.1734231456078953e-05,1.2147981227306205e-05
1998-03-02 06:00:00,1.154555538920299e-05,1.1724843520349645e-05,1.2138262252259225e-05
1998-03-02 07:00:00,1.1536318411931036e-05,1.1715463095856032e-05,1.2128551053347536e-05
1998-03-02 08:00:00,1.1527088825058486e-05,1.1706090176602913e-05,1.2118847624353891e-05
1998-03-02 09:00:00,1.1517866622723362e-05,1.1696724756550672e-05,1.2109151959016629e-05
1998-03-02 10:00:00,1.1508651798974867e-05,1.1687366829704105e-05,1.2099464051162912e-05
1998-03-02 11:00:00,1.1499444347951027e-05,1.167801639006801e-05,1.2089783894531081e-05
1998-03-02 12:00:00,1.1490244263745454e-05,1.166867343169159e-05,1.2080111483037116e-05
1998-03-02 13:00:00,1.1481051540451759e-05,1.1659337948535233e-05,1.2070446810330538e-05
1998-03-02 14:00:00,1.147186617216356e-05,1.1650009934648145e-05,1.2060789870371735e-05
1998-03-02 15:00:00,1.1462688153018875e-05,1.164068938399071e-05,1.2051140656854643e-05
1998-03-02 16:00:00,1.1453517477111319e-05,1.1631376290700951e-05,1.2041499163606418e-05
1998-03-02 17:00:00,1.1444354138623326e-05,1.1622070648739261e-05,1.203186538454304e-05
1998-03-02 18:00:00,1.1435198131648507e-05,1.1612772452110429e-05,1.202223931340285e-05
1998-03-02 19:00:00,1.1426049450280475e-05,1.160348169495248e-05,1.2012620944057418e-05
1998-03-02 20:00:00,1.141690808870166e-05,1.1594198371270212e-05,1.2003010270289495e-05
1998-03-02 21:00:00,1.140777404105009e-05,1.1584922475068417e-05,1.1993407286015057e-05
1998-03-02 22:00:00,1.1398647301508193e-05,1.1575654000440712e-05,1.1983811985061266e-05
1998-03-02 23:00:00,1.1389527864125171e-05,1.1566392941480712e-05,1.1974224361255282e-05
1998-03-03 00:00:00,1.1380415723172278e-05,1.1557139292237617e-05,1.1964644408468673e-05
1998-03-03 01:00:00,1.1371310872743124e-05,1.1547893046716228e-05,1.1955072120573007e-05
1998-03-03 02:00:00,1.1362213307020143e-05,1.1538654199098971e-05,1.1945507491395446e-05
1998-03-03 03:00:00,1.1353123020185763e-05,1.1529422743390648e-05,1.1935950514851967e-05
1998-03-03 04:00:00,1.1344040006422419e-05,1.152019867368487e-05,1.192640118481414e-05
1998-03-03 05:00:00,1.133496425986813e-05,1.151098198411966e-05,1.1916859495109124e-05
1998-03-03 06:00:00,1.1325895774705332e-05,1.1501772668744222e-05,1.1907325439697304e-05
1998-03-03 07:00:00,1.1316834545205268e-05,1.1492570721652171e-05,1.189779901245025e-05
1998-03-03 08:00:00,1.1307780565505966e-05,1.148337613693712e-05,1.1888280207239532e-05
1998-03-03 09:00:00,1.1298733829789855e-05,1.14741889087815e-05,1.1878769017981128e-05
1998-03-03 10:00:00,1.1289694332283773e-05,1.1465009031234519e-05,1.1869265438546607e-05
1998-03-03 11:00:00,1.1280662067170156e-05,1.1455836498434196e-05,1.1859769462896353e-05
1998-03-03 12:00:00,1.127163702872025e-05,1.1446671304518557e-05,1.1850281084946346e-05
1998-03-03 13:00:00,1.1262619211116487e-05,1.1437513443581213e-05,1.1840800298612565e-05
1998-03-03 14:00:00,1.1253608608541299e-05,1.1428362909760189e-05,1.1831327097766576e-05
1998-03-03 15:00:00,1.1244605215310345e-05,1.1419219697193504e-05,1.1821861476368768e-05
1998-03-03 16:00:00,1.1235609025561644e-05,1.1410083800063594e-05,1.1812403428423936e-05
1998-03-03 17:00:00,1.1226620033566449e-05,1.1400955212464073e-05,1.1802952947759238e-05
1998-03-03 18:00:00,1.1217638233596006e-05,1.1391833928577368e-05,1.1793510028379474e-05
1998-03-03 19:00:00,1.1208663619877158e-05,1.1382719942541506e-05,1.1784074664245026e-05
1998-03-03 20:00:00,1.1199696186636744e-05,1.1373613248538916e-05,1.1774646849271875e-05
1998-03-03 21:00:00,1.1190735928190422e-05,1.1364513840707622e-05,1.1765226577420407e-05
1998-03-03 22:00:00,1.1181782838676214e-05,1.1355421713230055e-05,1.1755813842695418e-05
1998-03-03 23:00:00,1.1172836912498597e-05,1.134633686028865e-05,1.1746408639057294e-05
1998-03-04 00:00:00,1.1163898143840002e-05,1.1337259276065834e-05,1.173701096046642e-05
1998-03-04 01:00:00,1.1154966526971678e-05,1.1328188954699632e-05,1.1727620800883188e-05
1998-03-04 02:00:00,1.1146042056253692e-05,1.1319125890416882e-05,1.1718238154312389e-05
1998-03-04 03:00:00,1.1137124725868475e-05,1.1310070077444429e-05,1.170886301475882e-05
1998-03-04 04:00:00,1.1128214530131687e-05,1.1301021509920292e-05,1.1699495376182868e-05
1998-03-04 05:00:00,1.1119311463358983e-05,1.1291980182071312e-05,1.169013523254492e-05
1998-03-04 06:00:00,1.1110415519821615e-05,1.1282946088079923e-05,1.1680782577982997e-05
1998-03-04 07:00:00,1.1101526693835241e-05,1.1273919222172965e-05,1.1671437406368669e-05
1998-03-04 08:00:00,1.1092644979715517e-05,1.1264899578621686e-05,1.166209971175114e-05
1998-03-04 09:00:00,1.1083770371733692e-05,1.125588715156411e-05,1.1652769488179616e-05
1998-03-04 10:00:00,1.1074902864249837e-05,1.1246881935271485e-05,1.164344672965889e-05
1998-03-04 11:00:00,1.1066042451535197e-05,1.1237883923926242e-05,1.163413143023817e-05
