run_id,NSE on Flow,NSE on Soil,KGE on Flow,KGE on Soil
35,-17.17544613036088,-8.839681055556541,-2.404131162414368,-0.35164151504759156
36,-2.533066696035353,-4.274604603607267,-0.3426582507236622,-0.3608150387395612
37,-1043.7922581385465,-7.189520666229777,-68.36917724851521,-0.31539913325878444
38,-0.5621608661400488,-18.9150555351765,-0.27170072772969744,-0.8643745269150249
39,-1.6116181992587104,-6.661115988346973,-0.24499277250289775,-0.46390524377301157
40,-53.3598084578737,-2.9007569415237553,-5.469438456697828,-0.04360906846486534
41,-27.36928286818968,-24.785272706300074,-7.330690655806391,-1.098705584298079
42,-13.819728636572181,-0.97998904512557,-2.1226406466546592,0.14546216647139731
43,-75.14360198147189,-0.1156071912743375,-7.108041600924592,0.1492578445923144
44,-4.922317916051529,-0.3434302801361677,-1.4713217567922676,0.16697427596530567
45,-8.481335290677134,-3.6516586472484835,-1.3643802439516302,-0.015209024244211333
46,-1.3119139481826125,-19.689003203498824,-0.22436291686932175,-0.8877131671692107
47,-24.065566849987807,-23.13701569652205,-6.320782202425369,-1.1200990934136303
48,-2.3817738236575487,-6.365429901452895,-0.20862549050127854,-0.391214355910386
49,-0.5951458829981362,-24.083044261462444,-0.1505580584534838,-1.0869383339307048
50,-1.1359968047574047,-22.539784779361906,0.015597588672182638,-0.9964280916559258
51,-8.983517568054621,-2.8764950937501617,-1.524134912110373,0.038875102636133696
52,-188.33067176724163,-3.1577884881796345,-15.327744282198086,-0.4652874833511855
53,-4.216090731797764,-3.0523120858275776,-0.5557963571274012,-0.2362372481490831
54,-14.169163920970146,0.004351122102286942,-2.395422469738255,0.16288284917950346
55,-2.8262334864172036,-1.5505718848587708,-0.271538973629591,0.08234092222736633
56,-52.861738167832314,-4.709657017524239,-5.427593890231516,-0.17008799408046227
57,-0.3891030710222234,-28.244824181578362,-0.30941061256018076,-1.1865693268461466
58,-1.2704493717239917,-9.143926621210744,-0.23710174931474337,-0.5775640539436631
59,-30.36133895339109,-20.156623475448875,-7.875682385096733,-0.9557873913984243
60,-1266.9204036559051,0.14706911115990873,-76.24420010774752,0.1283815821621338
61,-0.5337250771578801,-8.792622666531221,-0.23199382804117263,-0.5075995216021068
62,-5.049754490107776,-2.638825440189418,-2.0746597457892615,0.020708453858301112
63,-14.58783810922437,-3.033311296324544,-2.0900936069242073,-0.14763665285757588
64,-101.41766690733928,-2.16262531424584,-15.30858663915011,-0.028107203286213522
65,-26.04953853332452,-2.3987382086877083,-3.4175178631717653,-0.09130481634629972
66,-7.279786050164239,-0.6019741555807929,-1.2412533689874108,0.16481300165146362
67,-482.0833203941283,-26.53546048713441,-41.40485821367977,-1.1292922093176325
68,-1.0595086462740952,-12.36945304375876,0.011322821168303299,-0.6784076123112213
69,-22.296789389840296,0.09143042593560535,-5.835126996764769,0.06661156047481032
70,-5.8115163674308885,-6.10332879262226,-0.7895249516194847,-0.3173930154202558
71,-0.9304250746390965,-8.484340818596635,-0.100529673627477,-0.5266172842579382
72,-1.6361609986750976,-9.565718814495122,-0.24443994951776782,-0.5790845785585208
73,-35.06064958827554,-10.583615863441974,-10.44650314901689,-0.5961191809944602
74,-29.4891286233777,-0.2189381747813195,-3.830877887978782,0.16336499017126904
75,-4.281797088623755,-1.4983320678430943,-0.5155585684921868,0.08284109806411832
76,-20.294833925607747,-2.713663027426635,-2.6999994894568973,-0.16168819254507638
77,-518.6999127951032,-9.501012846110171,-48.48555067779487,-0.6481218522330776
78,-753.6146290831543,-29.560038564439882,-61.32357650981641,-1.2073037241280153
79,-31.667628333240728,-2.5059498557377897,-5.215173859992637,-0.10612674408197242
80,-0.642729426708857,-21.81042333190687,-0.27371555899916333,-0.961098040691283
81,-306.9921635887649,0.07754593755767225,-33.23848975025677,0.06536145767960277
82,-25.790481173212314,-1.1862146214792184,-3.337316655726199,0.1252381536816719
83,-607.3934130744049,-6.503269023954849,-50.65276381164595,-0.4363641987861486
84,-24.108523486985263,-6.965276210719785,-3.0579512629864807,-0.3768850678387532
85,-4.22129897826685,-2.4313619872030783,-0.5063956146726958,-0.10277450392355414
86,-4.343938095545915,-15.571698858247355,-1.55885765316566,-0.7631515622031917
87,-198.31845885224251,-17.898817646683707,-24.54349933609737,-0.9457318077687094
88,-24.29325442285409,-7.363537520432457,-6.204562282318692,-0.2030980785641585
89,-0.4973534781034967,-23.64474926061899,-0.19491979950337845,-1.0267764991316435
90,-1.0479619601373016,-9.056952969000777,-0.2401289350016138,-0.5840363331777951
91,-62.2113359399519,-2.8884139521613497,-6.109907592842249,0.04597307316731758
92,-0.3266348341156722,-34.19762304575192,-0.3104631762988672,-1.401689882624943
93,-55.138971953336494,-2.1983845558771002,-5.687620288766792,0.07886325613284706
94,-19.323551991966074,-5.093051707149721,-2.6355066957344624,-0.21331421148367147
95,-39.70991214587283,-3.198872420082628,-4.6229321501671725,-0.24976101544087603
96,-16.671378504334015,-1.9390267011386517,-3.03862176939358,0.09261024030176868
97,-1.7467292681930564,-5.160599547701932,-0.21714833463365046,-0.4278516156983907
98,-188.41498934570419,-4.187700832917282,-23.518694475021203,-0.37543354406130236
99,-1.5373916395688147,-6.354752420346002,-0.12844662964009368,-0.5245531827062313
100,-54.691508219523485,-0.2180246806478927,-5.758846017299632,0.15313235438004258
101,-47.46590712840304,-19.990620617185467,-10.318737906713386,-0.9722147626263926
102,-4.7121472478931175,-7.127344035276721,-0.5847616857949269,-0.3023093562461714
103,-11.886530049109398,-0.7583277459982327,-2.556537001792087,0.1562955032124973
104,-2257.9070040184106,-6.364310597561124,-121.1740553898639,-0.5170533288206922
105,-35.51178759590676,-2.7451918586029933,-11.914219233828225,-0.41278553240432836
106,-9.231732374628827,-0.9674774948060096,-1.490077673814298,0.13538622100320385
107,-10.518084613354738,-22.14753224272623,-3.2688329623400625,-1.0091383634838307
108,-0.7360171058664784,-12.891907205125356,-0.2604636168795236,-0.7620046404418468
109,-4.371062604198728,-2.915286410892279,-0.5740612091519286,-0.20983774576487368
110,-5.54806739468566,-0.9242117653127571,-1.0087302270088117,0.1331567630156567
111,-2.2076889376652034,-3.378246340001029,-0.17670384163638575,-0.2021462372169618
112,-56.49570174515671,0.049178738386198795,-5.9618590490126975,0.1527591537866263
113,-277.87733858451156,-24.03967847362092,-32.88572094829715,-1.111080800568891
114,-14.82944224054532,-21.10212815955436,-4.321876091330748,-1.0645182400706799
115,-4.162178972011987,-0.8963770223622778,-0.7545062549944253,0.1373272360203619
116,-0.44618084802844327,-22.08726613817587,-0.3101738155918461,-1.0749881738951363
117,-6.51796497477681,-7.991328141697506,-2.1458306074632048,-0.5675487803126023
118,-5.094796741595925,-0.76601848282253,-0.8111390410002957,0.15666346286634336
119,-0.41055822402592224,-17.218353081852403,-0.3257323545660966,-0.9362708555697148
120,-0.9772782646225735,-7.939060869801434,-0.16134227458827777,-0.4495267856652485
121,-54.75920358824965,-10.578955380130227,-11.138179702616508,-0.6036646515884423
122,-130.9859200509555,-1.9493330446907975,-13.67802695132263,-0.392908041627992
123,-346.2642148543794,-7.996570341996549,-19.372532653112383,-0.6084369733401149
124,-3273.326330927278,-13.705557690976947,-148.20074458286618,-0.7776921154276921
125,-0.4650454725436406,-14.313058546793131,-0.17731335503277923,-0.7915055048513342
126,-0.6494735325547734,-19.895820649619907,-0.2720942721367179,-0.9553901332746029
127,-0.22209829267869985,-12.535681712039562,-0.41502944957220356,-0.690626124625767
128,-28.899265612771856,-0.3664305488268469,-3.7605169503489,0.1586868740623627
129,-55.418991459229005,-5.713499742836983,-6.827159798291028,-0.24727851612505325
130,-185.3928578204055,-2.590143781771148,-26.310740413946228,0.0407381695776341
131,-52.98596996247993,-8.386111378876949,-5.47153606237632,-0.27003316601651983
132,-7.367100434339413,-0.8870918859482748,-1.1389144565835299,0.14889627458284926
133,-4.913940888009185,-6.339675024381083,-1.2890354094768033,-0.4822034161448818
134,-40.868151112828315,-1.293274763143379,-4.657323302940278,0.10359818165781709
135,-25.01407033755679,-12.169649149385986,-6.546001415010139,-0.7619919050204806
136,-3515.064146260826,-0.9154106221607712,-153.7995055794465,0.1489323185917173
137,-23.438131836544358,-37.244406097769804,-6.151801108919793,-1.3896400206567754
138,-2.9014834696732628,-3.8898724050056357,-0.36935897733922296,-0.32774526323801423
139,-14.189533517872377,-7.938775084518424,-1.9975246540825946,-0.2729319220995514
140,-101.7637404583837,-0.3870953554524954,-8.720999853510829,0.08596798887035917
141,-2.1240396200408282,-10.20704214477069,-0.09755749804791569,-0.5213751048966357
142,-0.30170839351020895,-16.91090916951824,-0.25276648383242617,-0.9411623004813006
143,-32.99519103467027,-2.7379980444227394,-5.542061319657556,0.050900016636923784
144,-44.195305207677315,-40.87937799188694,-9.945139950236062,-1.4300135916159897
145,-24.5146356763322,-0.599672013334865,-3.3698657072062037,0.1606040052357125
146,-8.046057228916075,-4.9216950343722115,-1.16627387984308,-0.28196359171690677
147,-14.213249431817607,-0.006924917618379434,-2.4619768373647912,0.16430062208374407
148,-2.3095292978192994,-13.965580213322747,-0.2782085806650718,-0.6739421167722526
149,-3063.4394196866865,-0.7227748163148675,-146.83765152414276,0.15809737130513335
150,-2.923603277897175,-32.5068561839554,-0.7467158096433686,-1.2662142663363256
151,-0.7961580455932815,-21.357220783732956,-0.2548378869270733,-0.9071134865117034
152,-96.75037527310329,-6.759737886865028,-15.18777152678819,-0.24382528876816267
153,-1.4808135717628108,-10.804311972310009,-0.2446280689175666,-0.5898809840591417
154,-9.468428372319758,-11.109250750049691,-1.4137535208872243,-0.5638620178420355
155,-66.03731572485212,-0.5246138471726194,-6.349941132993638,0.170640795761972
156,-21.906544641693355,-2.5729216041272704,-2.9004235470530766,0.01415038104956734
157,-3.8927889652938745,-2.9120183113564924,-0.5067353999980999,0.019280212539478314
158,-0.46060254055038596,-30.595627021836943,-0.3109509652904683,-1.2437867598814254
159,-8.240496526004788,-3.623185870002666,-1.1826112286855541,-0.24284307726473542
160,-65.97417797721447,-0.5554487161782466,-6.376726269943598,0.16941031519481198
161,-4.724337783410953,-18.395815058647027,-1.4732283253749534,-0.9618707595105704
162,-0.2911229319749711,-8.686058381369794,-0.37523304473897046,-0.5935888914192606
163,-34.40748439663321,-2.71186217568744,-6.490634689415385,0.05534343290988575
164,-71.06379866289343,-15.258445148156074,-14.36783997887714,-0.849072478319592
165,-0.5808682573035953,-20.247224806138377,-0.06687663380759346,-0.9941852554045001
166,-0.41683327310799667,-9.618854812687161,-0.10364268019261491,-0.6587591432140634
167,-31.451004337362633,-8.829002947224552,-3.7589161188564564,-0.36999069513391225
168,-26.250165314643738,-9.165028012924388,-7.523860578555087,-0.5811887296973444
169,-40.274157554996854,-1.652221063161075,-6.062775971513324,0.10576049038659463
170,-1.067635189477413,-22.92332379497179,-0.23953398576502694,-0.9593416131071966
171,-3.797857797207614,-3.7726949275621173,-0.5174332430787645,-0.3254882600532516
172,-37.05606419569371,-1.9751144958260913,-7.7625853054653415,-0.010148252751846387
173,-50.02799679780188,-0.9873015702476191,-5.293068156518923,0.1444531890498455
174,-59.324076393903724,-1.2451046804811536,-6.68205553412262,0.0561174512830388
175,-22.18809184208475,-1.848549635235547,-3.189587164671412,0.071887438108856
176,-36.483155940051894,-2.904662529849423,-7.390884983502595,0.0006661541862691411
177,-8.709003601931572,-7.709852952501988,-1.265612646317861,-0.4079027189261941
178,-1.3846312159189726,-6.288839649437375,-0.11543124159071083,-0.4812905271606027
179,-41.597845662741165,-0.7156528802099404,-4.710343879802724,0.15973362429626647
180,-1.449070593731741,-4.703106727719865,0.02376065800682814,-0.0690049916611637
181,-1.4538985949538135,-5.40179586792365,-0.24576365495101982,-0.4209168821282927
182,-268.6980687073688,-2.830701305452512,-29.679619941533957,-0.16398823187483247
183,-30.76153617998327,-2.5383343670850813,-3.7048060391283872,-0.11567261075065671
184,-72.02424822571712,-0.3905155614503881,-7.412064729974901,0.08164932418105664
185,-67.80792703628947,-0.6873379950278538,-6.6151848704276714,0.15664549844354692
186,-3.4470567610456175,-6.204547591207872,-0.4837295598960121,-0.41595965716195904
187,-30.880962433916245,-4.068429231581986,-4.070234761498215,-0.03320121357484229
188,-0.9626672567234387,-16.649425178002826,-0.24315231957081873,-0.7928725384049884
189,-0.4318436190532797,-8.063030152491345,-0.26682323795605245,-0.5356944373535595
190,-12.655293150647765,-2.142668718832206,-2.2842982361685857,0.08373185363809821
191,-23.791083208477918,-0.5709002518653554,-3.3334303852698977,0.15661294956169558
192,-73.37424059747724,-0.6199742614101182,-6.979072919765496,0.12048430677692235
193,-0.23960932393776213,-18.35606755205705,-0.40166464632118615,-0.988633076795721
194,-20.477130066618226,-2.5231528272225257,-2.9223909547325353,-0.10414786083594185
195,-0.08554360759183122,1.0,-0.7543942356953377,nan
196,-83.18188607446942,-0.07406094088729254,-9.16668843920209,0.13202053366723243
197,-1.081770249545254,-22.8770090572034,0.0175830965783772,-1.0394948393862475
198,-1.918214358576551,-12.499878205861846,-0.2788487199777354,-0.6354122274809837
199,-12.884473784040878,-2.0002239322202127,-1.9101511284460084,-0.029029897249579717
200,-35.97254058895957,-2.407359558176744,-4.403273491863149,0.04801784258608255
201,-36.659516236184295,-2.582729259325064,-4.612187521075312,0.042292333088137846
202,-68.93991038183415,-2.390530329598723,-10.665834923669776,0.06652900927980687
203,-0.22035353287080928,-5.347530734843017,-0.39988853231004406,-0.4704007266543404
204,-78.30537132680678,-0.07603706305519209,-14.227630251642157,-0.36099963654049794
205,-67.29508735942203,-0.4397491090381882,-11.517721570623822,-0.3769478350819957
206,-0.3204618956465959,-13.140470211563185,-0.15591462530216682,-0.7839411537728707
207,-0.9681613126223327,-1.7755880315770836,0.07864287471291276,0.04427712191182209
208,-0.426232776016483,-13.904740311716907,-0.32300715786793943,-0.7432313023575043
209,-10.66945389855502,-24.13926757583194,-3.373945217938397,-1.0205018440203504
210,-0.3498490094629978,-13.923926737527134,-0.24526655550460807,-0.7846864511455156
211,-25.591975534614264,-2.1804638163226606,-3.608541521374563,0.045090420599394165
212,-0.9430724849864036,-27.29608683088207,0.03410801621410786,-1.099266242409958
213,-2.1488417706641005,-10.546119147632664,-0.300511564778956,-0.581216003921057
214,-17.017468848830784,-0.6206317205076324,-2.702785251746128,0.1346956040839753
215,-2876.4805751928798,-4.434519790732706,-127.48462616950167,-0.03693738358533505
216,-1.5151306924770056,-25.050943035471594,-0.16794654102929818,-1.120770150805856
217,-84.10632328786554,-1.4315563922282424,-15.459506547496275,0.0883846586611049
218,-1.0721362241852552,-7.46262781998427,-0.2078794731671707,-0.4715633912403019
219,-37.17065294125993,-26.6529708366724,-8.476167155489662,-1.0549038273391917
220,-3.994892498302451,-3.2214204380269518,-0.5138967598298314,-0.25846987255119735
221,-6.152444371321469,-14.974289968138562,-1.8784914893591464,-0.7299991034455631
222,-1.9310794137227187,-23.04215773921583,-0.3186194724468854,-0.9955799851480274
223,-324.938409829653,-7.74715083095335,-19.203889722838635,-0.5999065710044962
224,-6.253870396469395,-2.5761172834785944,-0.9664457692775126,0.0400584290447219
225,-4.057091114825071,-5.202178034452515,-0.4905138188434197,-0.09571844136042218
226,-123.27639029760914,0.10324453223075603,-9.529501559147251,0.12687954299573978
227,-7.923798568899581,-35.58496942577814,-2.515944834871093,-1.318599583919685
228,-1555.2012205452172,-8.795895699007863,-86.32191839977344,-0.4551588022309616
229,-4.5157098017861825,-3.0708888571318633,-0.8382937561426185,0.03613703519888367
230,-46.81578937821261,-10.632800521402517,-11.31617961746614,-0.6287006042219121
231,-55.06948633023286,-10.567817951782526,-11.151921619173647,-0.685857973495881
232,-633.6675748635627,-4.782845057034746,-49.052600983533,-0.3459349509472627
233,-55.98907931147059,-1.6660306727686423,-5.680285663569708,0.07153339420358207
234,-53.164520943397875,-1.2662688631821317,-5.785979512954014,0.12014976750870388
235,-13.648617843306365,-10.632523181299959,-9.60120096705055,-0.652630345151104
236,-1757.1147120503156,-2.847253243431607,-98.21687307960092,0.04398728131334606
237,-0.3346815619677552,-7.4255977352424605,-0.3557488981409207,-0.569990172809482
238,-2841.854699794196,-2.1960314104063277,-138.95415722612725,-0.03601593518424062
239,-150.83390179667805,-4.662964843827719,-21.431192160196908,-0.05578613665677534
240,-26.09783932916197,-1.8928015285706983,-3.850320904807899,0.06367266183572717
241,-1.5656586612570904,-17.61748779852715,-0.2356932322684644,-0.7901643378981902
242,-11.774019611483073,-2.6501345416918256,-1.7957285321021041,0.05759401618734461
243,-2.6430188287333505,-3.3547071670268327,-0.5864413886932409,-0.22057287897251698
244,-17.06204773816444,-2.3095138806699635,-2.409592039829852,0.011107655130737304
245,-0.32610445192725424,-16.051425781416942,-0.3301699731517309,-0.8037832276229817
246,-56.514504019348074,-1.1044437923990338,-11.10984586903261,-0.3976025076067209
247,-401.64921311955595,-10.996305013815034,-36.76481214883271,-0.5421080986229005
248,-1741.245661757234,-3.465778631027499,-92.23903169289306,-0.24284961705199004
249,-1.7607583890741814,-13.738459203440542,-0.23220227650832448,-0.6506052714104145
250,-18.51053825471209,-2.4240443969130547,-2.5122705989937346,-0.09737306349967878
251,-5.992835171147612,-32.75517592344935,-1.8906226915556865,-1.230459473447994
252,-1.8206354468772479,-17.185678873739352,-0.2698881331294096,-0.800097104860291
253,-22.887203012745342,-1.8570349378579714,-7.241252526212612,0.09835525819302016
254,-27.950868159987422,-1.7270165649754121,-3.4855895813688385,0.020005208132974794
255,-18.539682862023163,-11.841099803629737,-2.5159745133952804,-0.5591848183961297
256,-35.28453659766326,-1.7271755518755514,-4.167394015137063,0.0690515330124839
257,-1.0557004813087127,-6.987682020036706,-0.117009992569993,-0.44367123819837184
258,-1.8102994272425743,-12.773648472575088,-0.24825319774579602,-0.7138164491796886
259,-17.29897326450278,-1.5709204236510566,-2.437135334953365,0.09395267051766376
260,-0.5375991163992315,-13.437168499463105,-0.2928248712357009,-0.7650026473374489
261,-1.7661465149486792,-6.4643575248891585,-0.21854746588187424,-0.41037040245774103
262,-108.18240633837401,-0.08090294821654553,-17.998823404628247,0.16944683100845814
263,-20.49417736961712,-0.7363043316233044,-2.8835852274415292,0.15699238309553432
264,-23.149105835844967,-2.9639713817644266,-2.991231212626247,-0.1503823020729087
265,-59.207355668050866,-0.4096031116958605,-9.487315182769752,0.166699408161194
266,-30.13737039636719,-1.253701741136867,-3.9889165501435455,0.09306989008765976
267,-1.4944760214884343,-10.389998770885688,-0.24548100144394103,-0.6434392214963292
268,-26.25799142618902,-9.578371839174057,-10.303683567828138,-0.5985651506372007
269,-33.976436028227035,-16.11208112280615,-8.17759136017394,-0.727233887170011
270,-0.3543482475686681,-40.25781809107744,-0.34602725950382096,-1.418370818797975
271,-31.684924381101425,-5.463223010298409,-7.918958845072936,-0.4551623763094834
272,-0.5843726423812965,-13.651639669671354,-0.19281466071393316,-0.7436791321813006
273,-3.4856361022181357,-2.2836724776306934,-0.48343990132736625,0.0723709546563659
274,-66.23803999608741,-0.07885287146039155,-6.720748427190742,0.15498352090287926
275,-49.49215386871052,-1.2171383941259712,-6.064173982854408,0.12446802419419656
276,-9.167951262519647,-8.858601154402006,-1.3011543367169498,-0.36318970357513924
277,-69.13632018441255,-2.2686996026631596,-6.519826914208324,0.01661844045882077
278,-13.867160417975816,-3.378664765154941,-2.007702265397098,-0.05403781634008742
279,-0.4229225088482136,-24.77568296073746,-0.30829658863727993,-1.10057095293448
280,-10.159211536052595,-1.5484089984183824,-1.5202197790732153,0.09055063151123566
281,-0.455139804706975,-23.007839395239696,-0.3126528301799625,-1.0721497226761243
282,-29.8307297509764,-2.2960623891090504,-3.723593433600744,0.07365192265511922
283,-216.61458794088185,-10.56154554606461,-16.225528859642935,-0.5914227399755259
284,-0.5760815616956216,-35.5148805650631,-0.03914484658401385,-1.293948809394498
285,-5.606818251019033,-0.790453794976804,-2.224914808637625,0.041230877263624954
286,-4.813931910422313,-15.203766332635208,-0.9480843377079518,-0.7168069731302915
287,-0.3968589901167434,-26.704844262145684,-0.0833407984321104,-1.1967701671165147
288,-52.977334783729304,-2.6960874940402326,-10.957814114313855,-0.45060006955445053
289,-23.762263280329286,-2.0117989930526354,-6.375090656097351,-0.03251279366429949
290,-20.8798839853083,-0.45655142476281263,-2.9415121400889945,0.16444909715978528
291,-1.878458255966816,-18.47572192937695,-0.1826214377145885,-0.8613012629262957
292,-0.6552933456795338,-5.624287315285282,-0.16844442389374437,-0.36793464639158246
293,-161.50252707580248,-0.256994602759121,-11.110245229137108,0.09967374261524875
294,-40.7858505620754,-10.57638548370993,-11.263057990514184,-0.6098981489297524
295,-106.79981649500236,-2.0676216589030294,-14.576716244143277,0.021818807977066812
296,-0.6250458553564864,-3.054234284837907,-0.1084037348891278,-0.2108096085037201
297,-19.87613088559885,-6.392376726897133,-2.6541979771267243,-0.2938679353100535
298,-0.5982410910903899,-25.082359700156967,-0.2771001122201857,-1.088167613936235
299,-13.391899514866733,-0.5956724123569088,-2.220936802941246,0.14132996359096517
300,-0.3407890752018068,-18.77568294013283,-0.3107217969114324,-0.8123152239715543
301,-0.7093079281653927,-8.208907712082128,-0.25801144718057123,-0.6060178628081243
302,-48.63525842149217,-2.775585220269944,-9.494857211670373,-0.18121956053252863
303,-1.3267448664141792,-15.580896717696564,-0.2410695548957671,-0.731169739073041
304,-24.88264140083676,-0.4277155071840715,-3.7480197884907573,0.11738124041782882
305,-12.326048098954077,-0.45976565952662707,-3.3337136829699636,0.17067840839838855
306,-0.5061994630053042,-46.96292908549301,-0.08066483343956721,-1.5533873805593466
307,-0.5722606878474379,-31.25043761369502,0.023418998696142945,-1.2810281689542085
308,-28.116587275029335,-1.7702541226278328,-7.6746585662366,0.08027978922529877
309,-0.795268559921783,-22.63024085915721,0.031076972151110938,-1.00863599514472
310,-10.705647623601523,-1.9805686847158799,-1.6378934902287363,0.055590879283876515
311,-4.54036642446411,-9.793277243077112,-0.6450848490437397,-0.536573445801211
312,-1.0364176848502953,-19.29830402731674,-0.23202770274588236,-0.9201611839020358
313,-0.476343551703887,-5.912955679310575,-0.047709162026111196,-0.46997867389987547
314,-30.486022565801978,-10.631701518317598,-10.210887816001234,-0.672711015440375
315,-1.1070985598463898,-11.746482188380966,-0.23898178822513638,-0.645634052578558
316,-66.95524626862051,-25.125433419205162,-14.174376231069996,-1.0617736561140108
317,-110.5294150078273,-3.3868035068725355,-19.801017910021255,-0.2892054253209868
318,-20.500471281622907,-5.317077515859375,-5.678393064197717,-0.42122001344790894
319,-141.18341298685968,-1.1929335113524706,-22.810438256800623,-0.07419398495395235
320,-15.349086666697328,-0.632492065931987,-2.240049187075674,0.1641021445779901
321,-26.83922706496358,-2.1499225559621906,-4.422258436450742,0.08312284647688528
322,-5.987645604791163,-9.41019978371167,-0.9251230307949261,-0.5337697705753686
323,-0.8526714188479325,-47.3193482663427,0.04076510716045689,-1.5719312081646275
324,-0.3358115707314535,-26.772604247879976,-0.35001492667328127,-1.0633100024384916
325,-0.9648082775176956,-9.19605845274225,0.004138036622464147,-0.6250533078211771
326,-24.110308711384924,-0.9766475891213167,-3.2887182439335385,0.12942558774769297
327,-18.470901827831693,-9.698222143524477,-2.4854641863757037,-0.44821006190886115
328,-9.667680285375317,-1.7983540811069951,-1.4312365562645342,0.060750190233891055
329,-50.70862501988102,-0.9237216152063756,-5.661043696074637,0.07640220413677568
330,-4.657418780377833,-2.6241226708523393,-0.8519020352685893,0.016657634317766457
331,-133.03132214396916,-19.28842303159793,-19.07515684087462,-1.0088165362230148
332,-0.279959999947752,-16.58677218431176,-0.33688272958120713,-0.91674650109109
333,-40.621291194413665,-0.4182975795154569,-5.2793694785108105,0.15994516441444662
334,-7.341575783072129,-2.105503212426676,-1.1309835233194638,0.06748517425229916
335,-6.091113056619011,-15.224144045863767,-0.8584973991779783,-0.675430881854709
336,-56.233701240583734,-28.69310615673854,-11.16466599544207,-1.2557573064618128
337,-19.57338240477326,-1.3791950448960075,-2.7216810949916854,0.12264907199816832
338,-454.4068315673979,-0.05669761383777505,-40.258630958952246,0.16229767825035435
339,-26.252129905692478,-0.13048515525406668,-4.239738735263279,0.14220153599583096
340,-0.24436144480736588,-10.256088646126276,-0.4010992135549869,-0.6048366596311143
341,-2.6605323632764546,-3.297374596295586,-0.2979711949326691,-0.2696004437171582
342,-12.774099343373356,-3.295999870167246,-1.8502118496524536,-0.2730350118908198
343,-25.744817798374903,-1.916490808182648,-3.9442881848612306,0.03458751059715237
344,-41.998311502529745,-2.1404200790389156,-4.6439974444041985,-0.04634807717454681
345,-58.79138130406808,-10.168873599950539,-13.436851412547636,-0.5278303208293529
346,-116.88653661544737,-10.654952140361658,-13.497766213745932,-0.6796996772671258
347,-0.34477460758088485,-28.76304254457196,-0.3076532567374315,-1.2159084818055002
348,-951.3932089619859,-19.66896610467738,-64.97139595858809,-0.812239138556073
349,-9.059447876936494,-2.5786735023362453,-1.29805545881882,-0.14017067900624847
350,-19.70456243023712,-1.1249040115671276,-2.790165653770921,0.13360593933158516
