run_id,Time,Q_mean_obs,Q_mean_sim,high_flow_freq_obs,high_flow_freq_sim,RR_obs,RR_sim
0,2001-02-28,0.023672541,0.0094122667615746,0.0044642857142857,0.0014880952380952,0.1893413145898463,0.0752826222544873
0,2001-03-31,0.0129988799999999,0.0047848407707111,0.0,0.0,0.2303932170196908,0.084806910910102
0,2001-04-30,0.070209971,0.0171246146459418,0.0597222222222222,0.0194444444444444,0.3516719820587823,0.0857748135878195
0,2001-05-31,0.215131647,0.0967672750341994,0.1962365591397849,0.0497311827956989,0.5820683712953203,0.2618172219628978
0,2001-06-30,0.067391693,0.1016882142539698,0.0125,0.0069444444444444,0.9058897970553776,1.366909060638267
0,2001-07-31,0.078030864,0.0837750834042758,0.0873655913978494,0.0013440860215053,0.5954570631267043,0.6392914619925876
0,2001-08-31,0.065397484,0.0747591795504612,0.0470430107526881,0.0053763440860215,0.5365291902805596,0.6133337189279016
0,2001-09-30,nan,nan,0.4671532846715328,0.1897810218978102,nan,nan
1,1998-02-28,nan,nan,0.0,0.0146341463414634,nan,nan
1,1998-03-31,0.021032679,0.0170625733036854,0.0134408602150537,0.0120967741935483,0.1622645521404234,0.131635671113778
1,1998-04-30,0.011158315,0.0052686073981542,0.0,0.0,0.1612944865711502,0.0761582125285269
1,1998-05-31,0.030842528,0.0051859898491107,0.0094086021505376,0.0026881720430107,0.3102678521497267,0.0521697161709268
1,1998-06-30,0.092668454,0.038072819659769,0.0541666666666666,0.0180555555555555,0.5451682969438284,0.2239823085185579
1,1998-07-31,0.44910921,0.2219463804704725,0.3427419354838709,0.3051075268817204,0.7700030367708829,0.380529686671466
1,1998-08-31,0.180234943,0.2452155593187461,0.1155913978494623,0.4543010752688172,0.7494864984806102,1.0197009961978982
1,1998-09-30,0.046602337,0.1557902407422852,0.0166666666666666,0.0138888888888888,0.4516021856262336,1.50969281258262
1,1998-10-31,0.052918465,0.1072943251864991,0.0201612903225806,0.0120967741935483,0.4444251815104701,0.9010900060319827
1,1998-11-30,0.034651049,0.0619184528068094,0.025,0.0069444444444444,0.2823473808468295,0.5045305547918812
1,1998-12-31,0.031217214,0.0356993820025732,0.0134408602150537,0.0053763440860215,0.4834935485052489,0.5529135586496778
1,1999-01-31,0.01301518,0.0202896499485988,0.0,0.0013440860215053,0.1333356950335656,0.207859943380282
1,1999-02-28,0.00596036,0.0098703293758107,0.0,0.0,0.2499328345417941,0.4138876508730221
1,1999-03-31,0.00946227,0.0093023445288999,0.0,0.0053763440860215,0.1141945108835818,0.1122644654557826
1,1999-04-30,0.04120674,0.0220279474126851,0.0222222222222222,0.0166666666666666,0.1918208795937344,0.1025419688222311
1,1999-05-31,0.032602019,0.0090035617484613,0.0188172043010752,0.0,0.7553797780601561,0.2086100396206635
1,1999-06-30,0.03271183,0.0164764270953307,0.0,0.0027777777777777,0.3219044837121599,0.1621381548370569
1,1999-07-31,0.075509791,0.0467917058725012,0.0443548387096774,0.010752688172043,0.5092056248520186,0.3155431833561674
1,1999-08-31,0.068262812,0.0673096134654473,0.0416666666666666,0.0080645161290322,0.5760145926532276,0.5679713221006165
1,1999-09-30,0.053373315,0.0575020685342971,0.0194444444444444,0.0125,0.50653433781233,0.5457178780793255
1,1999-10-31,0.031858532,0.0377620806914782,0.0134408602150537,0.010752688172043,0.3400225372656277,0.403030450026568
1,1999-11-30,0.15153336,0.0669473788114973,0.1236111111111111,0.0388888888888888,0.5452124733321451,0.2408746561477982
1,1999-12-31,0.02435,0.0385377842866194,0.0,0.0,0.4027511457992091,0.637418348172432
1,2000-01-31,0.017611981,0.025059688393658,0.0026881720430107,0.0067204301075268,0.1895704902802459,0.2697355518982188
1,2000-02-29,0.00818183,0.0114526014169912,0.0,0.0,0.2899898333613183,0.4059162774668848
1,2000-03-31,0.007747341,0.0079947400385241,0.0,0.0,0.1356734273516101,0.1400059429179269
1,2000-04-30,0.015681266,0.009095178753994,0.0097222222222222,0.0069444444444444,0.1474152267415103,0.0855012495977432
1,2000-05-31,0.044158681,0.0090360109996401,0.0443548387096774,0.0067204301075268,0.290252536358316,0.0593931940858285
1,2000-06-30,0.126705216,0.0382393870436139,0.0722222222222222,0.0319444444444444,0.5488808599863517,0.1656511729229032
1,2000-07-31,0.204654451,0.1504545285992397,0.1518817204301075,0.0456989247311828,0.7457282162098777,0.5482323335005751
1,2000-08-31,0.065674597,0.1145312883548382,0.0362903225806451,0.0174731182795698,0.5415713724490473,0.9444575201989798
1,2000-09-30,0.0353444,0.0731582301454142,0.0,0.0013888888888888,0.5244213959660546,1.0854828821330682
1,2000-10-31,0.020829039,0.0425335919772166,0.0,0.0,0.3516000845493067,0.7179790932925456
1,2000-11-30,0.072683281,0.0458838218052514,0.05,0.0222222222222222,0.4436524555624956,0.2800708764714653
1,2000-12-31,0.020504738,0.0249787370972267,0.0,0.0026881720430107,0.1583899306693265,0.1929495727785977
1,2001-01-31,0.018182096,0.0140012123414312,0.0067204301075268,0.0013440860215053,0.2330902367625378,0.1794922818374056
1,2001-02-28,0.023672541,0.0107856176492806,0.0044642857142857,0.0029761904761904,0.1893413145898463,0.0862671660122264
1,2001-03-31,0.0129988799999999,0.0051371201531141,0.0,0.0,0.2303932170196908,0.0910507396246958
1,2001-04-30,0.070209971,0.022629064051068,0.0597222222222222,0.025,0.3516719820587823,0.113345835265681
1,2001-05-31,0.215131647,0.1039834726300631,0.1962365591397849,0.0591397849462365,0.5820683712953203,0.2813416408019802
1,2001-06-30,0.067391693,0.1001998087610716,0.0125,0.0069444444444444,0.9058897970553776,1.3469016785726808
1,2001-07-31,0.078030864,0.0833542966355352,0.0873655913978494,0.0040322580645161,0.5954570631267043,0.6360804190709454
1,2001-08-31,0.065397484,0.0746814616210875,0.0470430107526881,0.0067204301075268,0.5365291902805596,0.6126961112530079
1,2001-09-30,nan,nan,0.4671532846715328,0.1897810218978102,nan,nan
2,1998-02-28,nan,nan,0.0,0.0097560975609756,nan,nan
2,1998-03-31,0.021032679,0.0161437915823516,0.0134408602150537,0.0120967741935483,0.1622645521404234,0.1245473822406846
2,1998-04-30,0.011158315,0.0051481726323699,0.0,0.0,0.1612944865711502,0.0744173167290726
2,1998-05-31,0.030842528,0.0049223452326981,0.0094086021505376,0.0026881720430107,0.3102678521497267,0.0495175195395364
2,1998-06-30,0.092668454,0.0367273294580517,0.0541666666666666,0.0152777777777777,0.5451682969438284,0.2160667928261863
2,1998-07-31,0.44910921,0.2175868609989042,0.3427419354838709,0.3010752688172043,0.7700030367708829,0.3730552391268044
2,1998-08-31,0.180234943,0.2457504413270142,0.1155913978494623,0.4973118279569892,0.7494864984806102,1.021925242156004
2,1998-09-30,0.046602337,0.156818727749787,0.0166666666666666,0.0125,0.4516021856262336,1.5196594153406755
2,1998-10-31,0.052918465,0.1077566402949123,0.0201612903225806,0.0120967741935483,0.4444251815104701,0.90497266732935
2,1998-11-30,0.034651049,0.0620133639138919,0.025,0.0069444444444444,0.2823473808468295,0.5053039196183838
2,1998-12-31,0.031217214,0.0357688318202473,0.0134408602150537,0.0053763440860215,0.4834935485052489,0.5539892004026635
2,1999-01-31,0.01301518,0.0202262196025858,0.0,0.0,0.1333356950335656,0.2072101229957872
2,1999-02-28,0.00596036,0.0098846122340227,0.0,0.0,0.2499328345417941,0.4144865669180719
2,1999-03-31,0.00946227,0.0089944552140077,0.0,0.0053763440860215,0.1141945108835818,0.108548732368438
2,1999-04-30,0.04120674,0.0204611693547538,0.0222222222222222,0.0166666666666666,0.1918208795937344,0.0952484836981827
2,1999-05-31,0.032602019,0.0080106969767202,0.0188172043010752,0.0,0.7553797780601561,0.1856056370123008
2,1999-06-30,0.03271183,0.0157674575393756,0.0,0.0027777777777777,0.3219044837121599,0.155161459284489
2,1999-07-31,0.075509791,0.0462665751957382,0.0443548387096774,0.0067204301075268,0.5092056248520186,0.3120019274362552
2,1999-08-31,0.068262812,0.0671125019249012,0.0416666666666666,0.0067204301075268,0.5760145926532276,0.5663080574268012
2,1999-09-30,0.053373315,0.0571932399597875,0.0194444444444444,0.0125,0.50653433781233,0.5427869700499713
2,1999-10-31,0.031858532,0.0375251903601341,0.0134408602150537,0.0080645161290322,0.3400225372656277,0.4005021461010347
2,1999-11-30,0.15153336,0.065694768746338,0.1236111111111111,0.0361111111111111,0.5452124733321451,0.2363678027938815
2,1999-12-31,0.02435,0.0389841269742173,0.0,0.0,0.4027511457992091,0.6448008955584348
2,2000-01-31,0.017611981,0.0249070543237719,0.0026881720430107,0.0040322580645161,0.1895704902802459,0.26809264100354
2,2000-02-29,0.00818183,0.0115403287867114,0.0,0.0,0.2899898333613183,0.40902561184885
2,2000-03-31,0.007747341,0.0079200164226317,0.0,0.0,0.1356734273516101,0.1386973637457663
2,2000-04-30,0.015681266,0.0085457468990158,0.0097222222222222,0.0069444444444444,0.1474152267415103,0.0803361933146198
2,2000-05-31,0.044158681,0.0083258316414884,0.0443548387096774,0.0053763440860215,0.290252536358316,0.0547252249503182
2,2000-06-30,0.126705216,0.0354514251715341,0.0722222222222222,0.0305555555555555,0.5488808599863517,0.1535738571006695
2,2000-07-31,0.204654451,0.1488298599622572,0.1518817204301075,0.0416666666666666,0.7457282162098777,0.5423122998112561
2,2000-08-31,0.065674597,0.1142602995363718,0.0362903225806451,0.0161290322580645,0.5415713724490473,0.9422228694658324
2,2000-09-30,0.0353444,0.0734367986865418,0.0,0.0,0.5244213959660546,1.0896161338847008
2,2000-10-31,0.020829039,0.0426773615483476,0.0,0.0,0.3516000845493067,0.7204059644201711
2,2000-11-30,0.072683281,0.0452180812665673,0.05,0.0222222222222222,0.4436524555624956,0.2760072538516401
2,2000-12-31,0.020504738,0.0247178242128873,0.0,0.0026881720430107,0.1583899306693265,0.1909341374357393
2,2001-01-31,0.018182096,0.0138222069040601,0.0067204301075268,0.0,0.2330902367625378,0.1771974738142492
2,2001-02-28,0.023672541,0.0103117147376243,0.0044642857142857,0.0029761904761904,0.1893413145898463,0.082476723732247
2,2001-03-31,0.0129988799999999,0.0050120875218925,0.0,0.0,0.2303932170196908,0.0888346509970921
2,2001-04-30,0.070209971,0.0207590192178049,0.0597222222222222,0.0222222222222222,0.3516719820587823,0.1039790407251674
2,2001-05-31,0.215131647,0.1016220668410096,0.1962365591397849,0.0551075268817204,0.5820683712953203,0.2749525314321173
2,2001-06-30,0.067391693,0.1006314436751534,0.0125,0.0069444444444444,0.9058897970553776,1.352703783362059
2,2001-07-31,0.078030864,0.0834615148656484,0.0873655913978494,0.0013440860215053,0.5954570631267043,0.6368986062489942
2,2001-08-31,0.065397484,0.074691944722336,0.0470430107526881,0.0067204301075268,0.5365291902805596,0.6127821159351526
2,2001-09-30,nan,nan,0.4671532846715328,0.1897810218978102,nan,nan
